region,DateRep,Cases,Deaths,population
PA,2020-04-22T03:00:00Z,169,5,8690745
PB,2020-04-22T03:00:00Z,38,6,4039277
PE,2020-04-22T03:00:00Z,390,22,9617072
PI,2020-04-22T03:00:00Z,20,1,3280697
PR,2020-04-22T03:00:00Z,39,6,11516840
RJ,2020-04-22T03:00:00Z,246,29,17366189
RN,2020-04-22T03:00:00Z,38,1,3534165
RO,2020-04-22T03:00:00Z,24,1,1796460
RR,2020-04-22T03:00:00Z,33,0,631181
RS,2020-04-22T03:00:00Z,19,0,11422973
SC,2020-04-22T03:00:00Z,28,2,7252502
SE,2020-04-22T03:00:00Z,25,2,2319032
SP,2020-04-22T03:00:00Z,529,41,46289333
TO,2020-04-22T03:00:00Z,0,0,1624183
AC,2020-04-23T03:00:00Z,13,2,894470
AL,2020-04-23T03:00:00Z,81,2,3351092
AM,2020-04-23T03:00:00Z,409,27,4207714
AP,2020-04-23T03:00:00Z,69,2,861773
BA,2020-04-23T03:00:00Z,145,9,14930424
CE,2020-04-23T03:00:00Z,688,33,9187886
DF,2020-04-23T03:00:00Z,17,0,1585771
ES,2020-04-23T03:00:00Z,50,8,4064052
GO,2020-04-23T03:00:00Z,15,2,7116143
MA,2020-04-23T03:00:00Z,153,10,7114598
MG,2020-04-23T03:00:00Z,25,4,21292666
MS,2020-04-23T03:00:00Z,11,1,2809394
MT,2020-04-23T03:00:00Z,38,1,3526220
PA,2020-04-23T03:00:00Z,72,10,8690745
PB,2020-04-23T03:00:00Z,44,1,4039277
PE,2020-04-23T03:00:00Z,221,30,9617072
PI,2020-04-23T03:00:00Z,11,0,3280697
PR,2020-04-23T03:00:00Z,19,3,11516840
RJ,2020-04-23T03:00:00Z,620,40,17366189
RN,2020-04-23T03:00:00Z,62,5,3534165
RO,2020-04-23T03:00:00Z,27,0,1796460
RR,2020-04-23T03:00:00Z,17,0,631181
RS,2020-04-23T03:00:00Z,71,2,11422973
SC,2020-04-23T03:00:00Z,24,2,7252502
SE,2020-04-23T03:00:00Z,7,1,2319032
SP,2020-04-23T03:00:00Z,826,211,46289333
TO,2020-04-23T03:00:00Z,0,1,1624183
AC,2020-04-24T03:00:00Z,7,1,894470
AL,2020-04-24T03:00:00Z,89,5,3351092
AM,2020-04-24T03:00:00Z,306,21,4207714
AP,2020-04-24T03:00:00Z,85,2,861773
BA,2020-04-24T03:00:00Z,173,5,14930424
CE,2020-04-24T03:00:00Z,202,18,9187886
DF,2020-04-24T03:00:00Z,26,1,1585771
ES,2020-04-24T03:00:00Z,18,0,4064052
GO,2020-04-24T03:00:00Z,33,1,7116143
MA,2020-04-24T03:00:00Z,194,12,7114598
MG,2020-04-24T03:00:00Z,111,3,21292666
MS,2020-04-24T03:00:00Z,27,0,2809394
MT,2020-04-24T03:00:00Z,19,1,3526220
PA,2020-04-24T03:00:00Z,179,22,8690745
PB,2020-04-24T03:00:00Z,41,4,4039277
PE,2020-04-24T03:00:00Z,480,40,9617072
PI,2020-04-24T03:00:00Z,39,1,3280697
PR,2020-04-24T03:00:00Z,37,4,11516840
RJ,2020-04-24T03:00:00Z,110,40,17366189
RN,2020-04-24T03:00:00Z,46,4,3534165
RO,2020-04-24T03:00:00Z,40,0,1796460
RR,2020-04-24T03:00:00Z,7,0,631181
RS,2020-04-24T03:00:00Z,67,2,11422973
SC,2020-04-24T03:00:00Z,55,3,7252502
SE,2020-04-24T03:00:00Z,20,0,2319032
SP,2020-04-24T03:00:00Z,1086,167,46289333
TO,2020-04-24T03:00:00Z,6,0,1624183
AC,2020-04-25T03:00:00Z,24,0,894470
AL,2020-04-25T03:00:00Z,88,2,3351092
AM,2020-04-25T03:00:00Z,441,32,4207714
AP,2020-04-25T03:00:00Z,52,1,861773
BA,2020-04-25T03:00:00Z,119,6,14930424
CE,2020-04-25T03:00:00Z,621,26,9187886
DF,2020-04-25T03:00:00Z,24,0,1585771
ES,2020-04-25T03:00:00Z,214,5,4064052
GO,2020-04-25T03:00:00Z,20,1,7116143
MA,2020-04-25T03:00:00Z,154,12,7114598
MG,2020-04-25T03:00:00Z,62,4,21292666
MS,2020-04-25T03:00:00Z,4,0,2809394
MT,2020-04-25T03:00:00Z,7,1,3526220
PA,2020-04-25T03:00:00Z,133,11,8690745
PB,2020-04-25T03:00:00Z,61,2,4039277
PE,2020-04-25T03:00:00Z,508,29,9617072
PI,2020-04-25T03:00:00Z,41,1,3280697
PR,2020-04-25T03:00:00Z,21,5,11516840
RJ,2020-04-25T03:00:00Z,546,45,17366189
RN,2020-04-25T03:00:00Z,27,2,3534165
RO,2020-04-25T03:00:00Z,38,2,1796460
RR,2020-04-25T03:00:00Z,41,0,631181
RS,2020-04-25T03:00:00Z,35,3,11422973
SC,2020-04-25T03:00:00Z,39,0,7252502
SE,2020-04-25T03:00:00Z,9,1,2319032
SP,2020-04-25T03:00:00Z,2178,155,46289333
TO,2020-04-25T03:00:00Z,7,0,1624183
AC,2020-04-26T03:00:00Z,21,0,894470
AL,2020-04-26T03:00:00Z,53,3,3351092
AM,2020-04-26T03:00:00Z,198,17,4207714
AP,2020-04-26T03:00:00Z,113,2,861773
BA,2020-04-26T03:00:00Z,128,3,14930424
CE,2020-04-26T03:00:00Z,412,17,9187886
DF,2020-04-26T03:00:00Z,53,1,1585771
ES,2020-04-26T03:00:00Z,108,4,4064052
GO,2020-04-26T03:00:00Z,67,0,7116143
MA,2020-04-26T03:00:00Z,118,12,7114598
MG,2020-04-26T03:00:00Z,67,3,21292666
MS,2020-04-26T03:00:00Z,17,0,2809394
MT,2020-04-26T03:00:00Z,3,0,3526220
PA,2020-04-26T03:00:00Z,288,14,8690745
PB,2020-04-26T03:00:00Z,52,3,4039277
PE,2020-04-26T03:00:00Z,391,34,9617072
PI,2020-04-26T03:00:00Z,34,1,3280697
PR,2020-04-26T03:00:00Z,16,3,11516840
RJ,2020-04-26T03:00:00Z,283,30,17366189
RN,2020-04-26T03:00:00Z,44,4,3534165
RO,2020-04-26T03:00:00Z,36,3,1796460
RR,2020-04-26T03:00:00Z,56,1,631181
RS,2020-04-26T03:00:00Z,70,1,11422973
SC,2020-04-26T03:00:00Z,26,0,7252502
SE,2020-04-26T03:00:00Z,6,0,2319032
SP,2020-04-26T03:00:00Z,711,33,46289333
TO,2020-04-26T03:00:00Z,8,0,1624183
AC,2020-04-27T03:00:00Z,0,3,894470
AL,2020-04-27T03:00:00Z,89,2,3351092
AM,2020-04-27T03:00:00Z,95,16,4207714
AP,2020-04-27T03:00:00Z,44,5,861773
BA,2020-04-27T03:00:00Z,145,3,14930424
CE,2020-04-27T03:00:00Z,893,63,9187886
DF,2020-04-27T03:00:00Z,80,0,1585771
ES,2020-04-27T03:00:00Z,93,6,4064052
GO,2020-04-27T03:00:00Z,43,1,7116143
MA,2020-04-27T03:00:00Z,187,13,7114598
MG,2020-04-27T03:00:00Z,38,1,21292666
MS,2020-04-27T03:00:00Z,4,2,2809394
MT,2020-04-27T03:00:00Z,7,1,3526220
PA,2020-04-27T03:00:00Z,261,14,8690745
PB,2020-04-27T03:00:00Z,44,1,4039277
PE,2020-04-27T03:00:00Z,460,35,9617072
PI,2020-04-27T03:00:00Z,33,2,3280697
PR,2020-04-27T03:00:00Z,30,3,11516840
RJ,2020-04-27T03:00:00Z,833,32,17366189
RN,2020-04-27T03:00:00Z,7,1,3534165
RO,2020-04-27T03:00:00Z,29,0,1796460
RR,2020-04-27T03:00:00Z,6,0,631181
RS,2020-04-27T03:00:00Z,62,7,11422973
SC,2020-04-27T03:00:00Z,102,1,7252502
SE,2020-04-27T03:00:00Z,38,1,2319032
SP,2020-04-27T03:00:00Z,981,125,46289333
TO,2020-04-27T03:00:00Z,9,0,1624183
AC,2020-04-28T03:00:00Z,32,2,894470
AL,2020-04-28T03:00:00Z,134,2,3351092
AM,2020-04-28T03:00:00Z,409,31,4207714
AP,2020-04-28T03:00:00Z,76,2,861773
BA,2020-04-28T03:00:00Z,186,10,14930424
CE,2020-04-28T03:00:00Z,192,13,9187886
DF,2020-04-28T03:00:00Z,67,1,1585771
ES,2020-04-28T03:00:00Z,78,7,4064052
GO,2020-04-28T03:00:00Z,45,1,7116143
MA,2020-04-28T03:00:00Z,118,20,7114598
MG,2020-04-28T03:00:00Z,63,9,21292666
MS,2020-04-28T03:00:00Z,2,0,2809394
MT,2020-04-28T03:00:00Z,4,1,3526220
PA,2020-04-28T03:00:00Z,134,15,8690745
PB,2020-04-28T03:00:00Z,90,3,4039277
PE,2020-04-28T03:00:00Z,366,58,9617072
PI,2020-04-28T03:00:00Z,44,1,3280697
PR,2020-04-28T03:00:00Z,85,2,11516840
RJ,2020-04-28T03:00:00Z,560,61,17366189
RN,2020-04-28T03:00:00Z,25,3,3534165
RO,2020-04-28T03:00:00Z,20,1,1796460
RR,2020-04-28T03:00:00Z,18,2,631181
RS,2020-04-28T03:00:00Z,58,3,11422973
SC,2020-04-28T03:00:00Z,139,1,7252502
SE,2020-04-28T03:00:00Z,83,1,2319032
SP,2020-04-28T03:00:00Z,2345,224,46289333
TO,2020-04-28T03:00:00Z,12,0,1624183
AC,2020-04-29T03:00:00Z,43,1,894470
AL,2020-04-29T03:00:00Z,180,5,3351092
AM,2020-04-29T03:00:00Z,464,29,4207714
AP,2020-04-29T03:00:00Z,98,3,861773
BA,2020-04-29T03:00:00Z,106,10,14930424
CE,2020-04-29T03:00:00Z,349,38,9187886
DF,2020-04-29T03:00:00Z,62,0,1585771
ES,2020-04-29T03:00:00Z,233,12,4064052
GO,2020-04-29T03:00:00Z,44,0,7116143
MA,2020-04-29T03:00:00Z,276,21,7114598
MG,2020-04-29T03:00:00Z,109,9,21292666
MS,2020-04-29T03:00:00Z,9,0,2809394
MT,2020-04-29T03:00:00Z,31,0,3526220
PA,2020-04-29T03:00:00Z,160,8,8690745
PB,2020-04-29T03:00:00Z,66,5,4039277
PE,2020-04-29T03:00:00Z,470,30,9617072
PI,2020-04-29T03:00:00Z,46,3,3280697
PR,2020-04-29T03:00:00Z,77,5,11516840
RJ,2020-04-29T03:00:00Z,365,56,17366189
RN,2020-04-29T03:00:00Z,229,5,3534165
RO,2020-04-29T03:00:00Z,20,4,1796460
RR,2020-04-29T03:00:00Z,27,0,631181
RS,2020-04-29T03:00:00Z,82,5,11422973
SC,2020-04-29T03:00:00Z,519,0,7252502
SE,2020-04-29T03:00:00Z,57,1,2319032
SP,2020-04-29T03:00:00Z,2117,198,46289333
TO,2020-04-29T03:00:00Z,37,1,1624183
AC,2020-04-30T03:00:00Z,50,2,894470
AL,2020-04-30T03:00:00Z,87,6,3351092
AM,2020-04-30T03:00:00Z,453,45,4207714
AP,2020-04-30T03:00:00Z,64,3,861773
BA,2020-04-30T03:00:00Z,205,8,14930424
CE,2020-04-30T03:00:00Z,339,41,9187886
DF,2020-04-30T03:00:00Z,81,2,1585771
ES,2020-04-30T03:00:00Z,358,7,4064052
GO,2020-04-30T03:00:00Z,76,2,7116143
MA,2020-04-30T03:00:00Z,386,18,7114598
MG,2020-04-30T03:00:00Z,69,2,21292666
MS,2020-04-30T03:00:00Z,6,0,2809394
MT,2020-04-30T03:00:00Z,5,0,3526220
PA,2020-04-30T03:00:00Z,454,71,8690745
PB,2020-04-30T03:00:00Z,115,4,4039277
PE,2020-04-30T03:00:00Z,682,27,9617072
PI,2020-04-30T03:00:00Z,59,0,3280697
PR,2020-04-30T03:00:00Z,59,1,11516840
RJ,2020-04-30T03:00:00Z,584,60,17366189
RN,2020-04-30T03:00:00Z,91,3,3534165
RO,2020-04-30T03:00:00Z,69,1,1796460
RR,2020-04-30T03:00:00Z,67,1,631181
RS,2020-04-30T03:00:00Z,98,1,11422973
SC,2020-04-30T03:00:00Z,90,2,7252502
SE,2020-04-30T03:00:00Z,110,0,2319032
SP,2020-04-30T03:00:00Z,2540,128,46289333
TO,2020-04-30T03:00:00Z,21,0,1624183
AC,2020-05-01T03:00:00Z,82,0,894470
AL,2020-05-01T03:00:00Z,182,6,3351092
AM,2020-05-01T03:00:00Z,469,51,4207714
AP,2020-05-01T03:00:00Z,41,3,861773
BA,2020-05-01T03:00:00Z,234,13,14930424
CE,2020-05-01T03:00:00Z,273,23,9187886
DF,2020-05-01T03:00:00Z,110,0,1585771
ES,2020-05-01T03:00:00Z,197,13,4064052
GO,2020-05-01T03:00:00Z,27,0,7116143
MA,2020-05-01T03:00:00Z,316,20,7114598
MG,2020-05-01T03:00:00Z,108,6,21292666
MS,2020-05-01T03:00:00Z,6,0,2809394
MT,2020-05-01T03:00:00Z,23,0,3526220
PA,2020-05-01T03:00:00Z,300,27,8690745
PB,2020-05-01T03:00:00Z,112,5,4039277
PE,2020-05-01T03:00:00Z,458,38,9617072
PI,2020-05-01T03:00:00Z,87,0,3280697
PR,2020-05-01T03:00:00Z,40,6,11516840
RJ,2020-05-01T03:00:00Z,713,67,17366189
RN,2020-05-01T03:00:00Z,120,0,3534165
RO,2020-05-01T03:00:00Z,83,2,1796460
RR,2020-05-01T03:00:00Z,83,1,631181
RS,2020-05-01T03:00:00Z,63,7,11422973
SC,2020-05-01T03:00:00Z,19,2,7252502
SE,2020-05-01T03:00:00Z,70,2,2319032
SP,2020-05-01T03:00:00Z,1676,136,46289333
TO,2020-05-01T03:00:00Z,27,0,1624183
AC,2020-05-02T03:00:00Z,67,2,894470
AL,2020-05-02T03:00:00Z,146,5,3351092
AM,2020-05-02T03:00:00Z,339,25,4207714
AP,2020-05-02T03:00:00Z,66,3,861773
BA,2020-05-02T03:00:00Z,182,6,14930424
CE,2020-05-02T03:00:00Z,352,109,9187886
DF,2020-05-02T03:00:00Z,100,1,1585771
ES,2020-05-02T03:00:00Z,286,6,4064052
GO,2020-05-02T03:00:00Z,17,1,7116143
MA,2020-05-02T03:00:00Z,299,20,7114598
MG,2020-05-02T03:00:00Z,88,0,21292666
MS,2020-05-02T03:00:00Z,5,0,2809394
MT,2020-05-02T03:00:00Z,11,1,3526220
PA,2020-05-02T03:00:00Z,284,38,8690745
PB,2020-05-02T03:00:00Z,108,7,4039277
PE,2020-05-02T03:00:00Z,811,25,9617072
PI,2020-05-02T03:00:00Z,65,2,3280697
PR,2020-05-02T03:00:00Z,45,1,11516840
RJ,2020-05-02T03:00:00Z,380,50,17366189
RN,2020-05-02T03:00:00Z,69,3,3534165
RO,2020-05-02T03:00:00Z,68,5,1796460
RR,2020-05-02T03:00:00Z,66,1,631181
RS,2020-05-02T03:00:00Z,90,4,11422973
SC,2020-05-02T03:00:00Z,242,4,7252502
SE,2020-05-02T03:00:00Z,84,0,2319032
SP,2020-05-02T03:00:00Z,800,75,46289333
TO,2020-05-02T03:00:00Z,27,1,1624183
AC,2020-05-03T03:00:00Z,104,3,894470
AL,2020-05-03T03:00:00Z,69,6,3351092
AM,2020-05-03T03:00:00Z,621,47,4207714
AP,2020-05-03T03:00:00Z,295,3,861773
BA,2020-05-03T03:00:00Z,228,0,14930424
CE,2020-05-03T03:00:00Z,139,49,9187886
DF,2020-05-03T03:00:00Z,83,2,1585771
ES,2020-05-03T03:00:00Z,138,12,4064052
GO,2020-05-03T03:00:00Z,25,0,7116143
MA,2020-05-03T03:00:00Z,235,13,7114598
MG,2020-05-03T03:00:00Z,95,1,21292666
MS,2020-05-03T03:00:00Z,6,1,2809394
MT,2020-05-03T03:00:00Z,6,0,3526220
PA,2020-05-03T03:00:00Z,403,36,8690745
PB,2020-05-03T03:00:00Z,135,2,4039277
PE,2020-05-03T03:00:00Z,498,24,9617072
PI,2020-05-03T03:00:00Z,77,2,3280697
PR,2020-05-03T03:00:00Z,22,3,11516840
RJ,2020-05-03T03:00:00Z,593,48,17366189
RN,2020-05-03T03:00:00Z,26,2,3534165
RO,2020-05-03T03:00:00Z,52,1,1796460
RR,2020-05-03T03:00:00Z,72,2,631181
RS,2020-05-03T03:00:00Z,47,3,11422973
SC,2020-05-03T03:00:00Z,0,0,7252502
SE,2020-05-03T03:00:00Z,129,0,2319032
SP,2020-05-03T03:00:00Z,598,41,46289333
TO,2020-05-03T03:00:00Z,55,0,1624183
AC,2020-05-04T03:00:00Z,76,4,894470
AL,2020-05-04T03:00:00Z,97,8,3351092
AM,2020-05-04T03:00:00Z,559,36,4207714
AP,2020-05-04T03:00:00Z,251,6,861773
BA,2020-05-04T03:00:00Z,239,18,14930424
CE,2020-05-04T03:00:00Z,2670,49,9187886
DF,2020-05-04T03:00:00Z,119,0,1585771
ES,2020-05-04T03:00:00Z,140,8,4064052
GO,2020-05-04T03:00:00Z,11,0,7116143
MA,2020-05-04T03:00:00Z,187,12,7114598
MG,2020-05-04T03:00:00Z,229,1,21292666
MS,2020-05-04T03:00:00Z,2,0,2809394
MT,2020-05-04T03:00:00Z,7,1,3526220
PA,2020-05-04T03:00:00Z,262,21,8690745
PB,2020-05-04T03:00:00Z,50,3,4039277
PE,2020-05-04T03:00:00Z,220,39,9617072
PI,2020-05-04T03:00:00Z,42,0,3280697
PR,2020-05-04T03:00:00Z,48,1,11516840
RJ,2020-05-04T03:00:00Z,582,46,17366189
RN,2020-05-04T03:00:00Z,29,1,3534165
RO,2020-05-04T03:00:00Z,51,1,1796460
RR,2020-05-04T03:00:00Z,66,0,631181
RS,2020-05-04T03:00:00Z,45,9,11422973
SC,2020-05-04T03:00:00Z,173,0,7252502
SE,2020-05-04T03:00:00Z,42,3,2319032
SP,2020-05-04T03:00:00Z,415,27,46289333
TO,2020-05-04T03:00:00Z,21,2,1624183
AC,2020-05-05T03:00:00Z,84,1,894470
AL,2020-05-05T03:00:00Z,68,8,3351092
AM,2020-05-05T03:00:00Z,867,65,4207714
AP,2020-05-05T03:00:00Z,198,6,861773
BA,2020-05-05T03:00:00Z,306,5,14930424
CE,2020-05-05T03:00:00Z,430,83,9187886
DF,2020-05-05T03:00:00Z,50,0,1585771
ES,2020-05-05T03:00:00Z,176,11,4064052
GO,2020-05-05T03:00:00Z,61,8,7116143
MA,2020-05-05T03:00:00Z,303,22,7114598
MG,2020-05-05T03:00:00Z,105,4,21292666
MS,2020-05-05T03:00:00Z,9,0,2809394
MT,2020-05-05T03:00:00Z,21,0,3526220
PA,2020-05-05T03:00:00Z,347,39,8690745
PB,2020-05-05T03:00:00Z,142,6,4039277
PE,2020-05-05T03:00:00Z,462,58,9617072
PI,2020-05-05T03:00:00Z,91,1,3280697
PR,2020-05-05T03:00:00Z,26,5,11516840
RJ,2020-05-05T03:00:00Z,670,58,17366189
RN,2020-05-05T03:00:00Z,115,6,3534165
RO,2020-05-05T03:00:00Z,105,4,1796460
RR,2020-05-05T03:00:00Z,63,0,631181
RS,2020-05-05T03:00:00Z,104,5,11422973
SC,2020-05-05T03:00:00Z,104,3,7252502
SE,2020-05-05T03:00:00Z,126,4,2319032
SP,2020-05-05T03:00:00Z,1866,197,46289333
TO,2020-05-05T03:00:00Z,36,1,1624183
AC,2020-05-06T03:00:00Z,126,4,894470
AL,2020-05-06T03:00:00Z,97,9,3351092
AM,2020-05-06T03:00:00Z,1134,102,4207714
AP,2020-05-06T03:00:00Z,115,1,861773
BA,2020-05-06T03:00:00Z,261,14,14930424
CE,2020-05-06T03:00:00Z,834,53,9187886
DF,2020-05-06T03:00:00Z,88,1,1585771
ES,2020-05-06T03:00:00Z,166,12,4064052
GO,2020-05-06T03:00:00Z,102,6,7116143
MA,2020-05-06T03:00:00Z,498,20,7114598
MG,2020-05-06T03:00:00Z,153,3,21292666
MS,2020-05-06T03:00:00Z,5,0,2809394
MT,2020-05-06T03:00:00Z,14,0,3526220
PA,2020-05-06T03:00:00Z,545,23,8690745
PB,2020-05-06T03:00:00Z,132,7,4039277
PE,2020-05-06T03:00:00Z,556,54,9617072
PI,2020-05-06T03:00:00Z,74,1,3280697
PR,2020-05-06T03:00:00Z,39,2,11516840
RJ,2020-05-06T03:00:00Z,904,82,17366189
RN,2020-05-06T03:00:00Z,38,4,3534165
RO,2020-05-06T03:00:00Z,82,4,1796460
RR,2020-05-06T03:00:00Z,63,2,631181
RS,2020-05-06T03:00:00Z,235,8,11422973
SC,2020-05-06T03:00:00Z,294,4,7252502
SE,2020-05-06T03:00:00Z,100,2,2319032
SP,2020-05-06T03:00:00Z,3800,194,46289333
TO,2020-05-06T03:00:00Z,48,2,1624183
AC,2020-05-07T03:00:00Z,71,3,894470
AL,2020-05-07T03:00:00Z,164,9,3351092
AM,2020-05-07T03:00:00Z,856,55,4207714
AP,2020-05-07T03:00:00Z,153,5,861773
BA,2020-05-07T03:00:00Z,227,5,14930424
CE,2020-05-07T03:00:00Z,1584,55,9187886
DF,2020-05-07T03:00:00Z,352,1,1585771
ES,2020-05-07T03:00:00Z,270,10,4064052
GO,2020-05-07T03:00:00Z,3,0,7116143
MA,2020-05-07T03:00:00Z,361,14,7114598
MG,2020-05-07T03:00:00Z,165,9,21292666
MS,2020-05-07T03:00:00Z,23,0,2809394
MT,2020-05-07T03:00:00Z,38,0,3526220
PA,2020-05-07T03:00:00Z,507,18,8690745
PB,2020-05-07T03:00:00Z,164,9,4039277
PE,2020-05-07T03:00:00Z,943,42,9617072
PI,2020-05-07T03:00:00Z,102,5,3280697
PR,2020-05-07T03:00:00Z,29,3,11516840
RJ,2020-05-07T03:00:00Z,861,189,17366189
RN,2020-05-07T03:00:00Z,165,4,3534165
RO,2020-05-07T03:00:00Z,155,4,1796460
RR,2020-05-07T03:00:00Z,88,1,631181
RS,2020-05-07T03:00:00Z,79,3,11422973
SC,2020-05-07T03:00:00Z,165,4,7252502
SE,2020-05-07T03:00:00Z,216,2,2319032
SP,2020-05-07T03:00:00Z,2075,161,46289333
TO,2020-05-07T03:00:00Z,72,0,1624183
AC,2020-05-08T03:00:00Z,163,2,894470
AL,2020-05-08T03:00:00Z,166,10,3351092
AM,2020-05-08T03:00:00Z,628,68,4207714
AP,2020-05-08T03:00:00Z,123,5,861773
BA,2020-05-08T03:00:00Z,290,18,14930424
CE,2020-05-08T03:00:00Z,1068,63,9187886
DF,2020-05-08T03:00:00Z,184,2,1585771
ES,2020-05-08T03:00:00Z,404,10,4064052
GO,2020-05-08T03:00:00Z,26,3,7116143
MA,2020-05-08T03:00:00Z,520,25,7114598
MG,2020-05-08T03:00:00Z,173,5,21292666
MS,2020-05-08T03:00:00Z,15,1,2809394
MT,2020-05-08T03:00:00Z,40,1,3526220
PA,2020-05-08T03:00:00Z,617,105,8690745
PB,2020-05-08T03:00:00Z,374,13,4039277
PE,2020-05-08T03:00:00Z,763,82,9617072
PI,2020-05-08T03:00:00Z,80,2,3280697
PR,2020-05-08T03:00:00Z,55,2,11516840
RJ,2020-05-08T03:00:00Z,1585,109,17366189
RN,2020-05-08T03:00:00Z,82,5,3534165
RO,2020-05-08T03:00:00Z,124,2,1796460
RR,2020-05-08T03:00:00Z,104,2,631181
RS,2020-05-08T03:00:00Z,318,1,11422973
SC,2020-05-08T03:00:00Z,123,0,7252502
SE,2020-05-08T03:00:00Z,224,3,2319032
SP,2020-05-08T03:00:00Z,1902,210,46289333
TO,2020-05-08T03:00:00Z,71,0,1624183
AC,2020-05-09T03:00:00Z,158,1,894470
AL,2020-05-09T03:00:00Z,139,6,3351092
AM,2020-05-09T03:00:00Z,1198,88,4207714
AP,2020-05-09T03:00:00Z,171,3,861773
BA,2020-05-09T03:00:00Z,356,13,14930424
CE,2020-05-09T03:00:00Z,923,96,9187886
DF,2020-05-09T03:00:00Z,134,2,1585771
ES,2020-05-09T03:00:00Z,170,7,4064052
GO,2020-05-09T03:00:00Z,16,0,7116143
MA,2020-05-09T03:00:00Z,856,25,7114598
MG,2020-05-09T03:00:00Z,180,7,21292666
MS,2020-05-09T03:00:00Z,20,0,2809394
MT,2020-05-09T03:00:00Z,45,2,3526220
PA,2020-05-09T03:00:00Z,634,63,8690745
PB,2020-05-09T03:00:00Z,125,10,4039277
PE,2020-05-09T03:00:00Z,883,45,9617072
PI,2020-05-09T03:00:00Z,102,1,3280697
PR,2020-05-09T03:00:00Z,74,1,11516840
RJ,2020-05-09T03:00:00Z,1188,150,17366189
RN,2020-05-09T03:00:00Z,98,6,3534165
RO,2020-05-09T03:00:00Z,41,2,1796460
RR,2020-05-09T03:00:00Z,78,2,631181
RS,2020-05-09T03:00:00Z,46,4,11422973
SC,2020-05-09T03:00:00Z,167,1,7252502
SE,2020-05-09T03:00:00Z,150,5,2319032
SP,2020-05-09T03:00:00Z,2581,192,46289333
TO,2020-05-09T03:00:00Z,78,0,1624183
AC,2020-05-10T03:00:00Z,112,2,894470
AL,2020-05-10T03:00:00Z,86,12,3351092
AM,2020-05-10T03:00:00Z,674,42,4207714
AP,2020-05-10T03:00:00Z,120,3,861773
BA,2020-05-10T03:00:00Z,384,6,14930424
CE,2020-05-10T03:00:00Z,813,52,9187886
DF,2020-05-10T03:00:00Z,106,3,1585771
ES,2020-05-10T03:00:00Z,187,9,4064052
GO,2020-05-10T03:00:00Z,24,0,7116143
MA,2020-05-10T03:00:00Z,834,24,7114598
MG,2020-05-10T03:00:00Z,114,1,21292666
MS,2020-05-10T03:00:00Z,16,0,2809394
MT,2020-05-10T03:00:00Z,17,2,3526220
PA,2020-05-10T03:00:00Z,481,74,8690745
PB,2020-05-10T03:00:00Z,185,11,4039277
PE,2020-05-10T03:00:00Z,805,75,9617072
PI,2020-05-10T03:00:00Z,45,4,3280697
PR,2020-05-10T03:00:00Z,50,2,11516840
RJ,2020-05-10T03:00:00Z,133,61,17366189
RN,2020-05-10T03:00:00Z,9,1,3534165
RO,2020-05-10T03:00:00Z,39,2,1796460
RR,2020-05-10T03:00:00Z,88,3,631181
RS,2020-05-10T03:00:00Z,49,2,11422973
SC,2020-05-10T03:00:00Z,57,1,7252502
SE,2020-05-10T03:00:00Z,183,1,2319032
SP,2020-05-10T03:00:00Z,1033,101,46289333
TO,2020-05-10T03:00:00Z,116,2,1624183
AC,2020-05-11T03:00:00Z,13,4,894470
AL,2020-05-11T03:00:00Z,85,12,3351092
AM,2020-05-11T03:00:00Z,320,31,4207714
AP,2020-05-11T03:00:00Z,58,1,861773
BA,2020-05-11T03:00:00Z,250,9,14930424
CE,2020-05-11T03:00:00Z,907,75,9187886
DF,2020-05-11T03:00:00Z,101,2,1585771
ES,2020-05-11T03:00:00Z,220,15,4064052
GO,2020-05-11T03:00:00Z,7,2,7116143
MA,2020-05-11T03:00:00Z,545,20,7114598
MG,2020-05-11T03:00:00Z,83,2,21292666
MS,2020-05-11T03:00:00Z,23,0,2809394
MT,2020-05-11T03:00:00Z,22,1,3526220
PA,2020-05-11T03:00:00Z,307,56,8690745
PB,2020-05-11T03:00:00Z,184,4,4039277
PE,2020-05-11T03:00:00Z,493,40,9617072
PI,2020-05-11T03:00:00Z,54,3,3280697
PR,2020-05-11T03:00:00Z,14,2,11516840
RJ,2020-05-11T03:00:00Z,877,56,17366189
RN,2020-05-11T03:00:00Z,61,4,3534165
RO,2020-05-11T03:00:00Z,94,4,1796460
RR,2020-05-11T03:00:00Z,5,3,631181
RS,2020-05-11T03:00:00Z,34,8,11422973
SC,2020-05-11T03:00:00Z,100,4,7252502
SE,2020-05-11T03:00:00Z,29,3,2319032
SP,2020-05-11T03:00:00Z,687,34,46289333
TO,2020-05-11T03:00:00Z,59,1,1624183
AC,2020-05-12T03:00:00Z,130,6,894470
AL,2020-05-12T03:00:00Z,237,12,3351092
AM,2020-05-12T03:00:00Z,1249,63,4207714
AP,2020-05-12T03:00:00Z,239,13,861773
BA,2020-05-12T03:00:00Z,396,14,14930424
CE,2020-05-12T03:00:00Z,813,91,9187886
DF,2020-05-12T03:00:00Z,196,2,1585771
ES,2020-05-12T03:00:00Z,268,16,4064052
GO,2020-05-12T03:00:00Z,15,3,7116143
MA,2020-05-12T03:00:00Z,382,24,7114598
MG,2020-05-12T03:00:00Z,115,6,21292666
